Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
1304	-25	1304	-11	
1305	-25	1305	-11	
1306	-25	1306	-11	
1307	-24	1307	-11	
1308	-24	1308	-11	
1309	-24	1309	-11	
1310	-24	1310	-10	
1311	-23	1311	-10	
1312	-23	1312	-10	
1313	-23	1313	-10	
1314	-23	1314	-10	
1315	-23	1315	-10	
1316	-23	1316	-10	
1317	-22	1317	-9	
1318	-22	1318	-9	
1319	-22	1319	-9	
1320	-22	1320	-9	
1321	-22	1321	-9	
1322	-22	1322	-9	
1323	-21	1323	-9	
1324	-21	1324	-9	
1325	-21	1325	-9	
1326	-21	1326	-9	
1327	-21	1327	-9	
1328	-21	1328	-9	
1329	-20	1329	-8	
1330	-20	1330	-8	
1331	-20	1331	-8	
1332	-20	1332	-8	
1333	-20	1333	-8	
1334	-20	1334	-8	
1335	-20	1335	-8	
1336	-19	1336	-7	
1337	-19	1337	-7	
1338	-19	1338	-7	
1339	-19	1339	-7	
1340	-19	1340	-7	
1341	-19	1341	-7	
1342	-18	1342	-6	
1343	-18	1343	-6	
1344	-18	1344	-6	
1345	-18	1345	-6	
1346	-18	1346	-6	
1347	-18	1347	-6	
1348	-17	1348	-6	
1349	-17	1349	-6	
1350	-17	1350	-6	
1351	-17	1351	-6	
1352	-17	1352	-6	
1353	-16	1353	-6	
1354	-16	1354	-5	
1355	-16	1355	-5	
1356	-16	1356	-5	
1357	-15	1357	-5	
1358	-15	1358	-5	
1359	-15	1359	-4	
1360	-15	1360	-4	
1361	-14	1361	-4	
1362	-14	1362	-4	
1363	-14	1363	-3	
1364	-14	1364	-3	
1365	-14	1365	-3	
1366	-14	1366	-3	
1367	-13	1367	-2	
1368	-13	1368	-2	
1369	-13	1369	-2	
1370	-13	1370	-2	
1371	-13	1371	-2	
1372	-13	1372	-1	
1373	-12	1373	-1	
1374	-12	1374	-1	
1375	-12	1375	-1	
1376	-12	1376	-1	
1377	-12	1377	-1	
1378	-11	1378	-1	
1379	-11	1379	0	
1380	-11	1380	0	
1381	-11	1381	0	
1382	-10	1382	0	
1383	-10	1383	0	
1384	-10	1384	0	
1385	-10	1385	0	
1386	-9	1386	0	
1387	-9	1387	0	
1388	-9	1388	0	
1389	-9	1389	0	
1390	-8	1390	0	
1391	-8	1391	1	
1392	-8	1392	1	
1393	-8	1393	1	
1394	-7	1394	1	
1395	-7	1395	1	
1396	-7	1396	1	
1397	-7	1397	1	
1398	-6	1398	1	
1399	-6	1399	1	
1400	-6	1400	1	
1401	-6	1401	1	
1402	-5	1402	1	
1403	-5	1403	1	
1404	-5	1404	2	
1405	-5	1405	2	
1406	-5	1406	2	
1407	-4	1407	2	
1408	-4	1408	2	
1409	-4	1409	2	
1410	-4	1410	2	
1411	-3	1411	3	
1412	-3	1412	3	
1413	-3	1413	3	
1414	-3	1414	3	
1415	-3	1415	3	
1416	-3	1416	3	
1417	-2	1417	4	
1418	-2	1418	4	
1419	-2	1419	4	
1420	-2	1420	4	
1421	-2	1421	4	
1422	-2	1422	4	
1423	-1	1423	5	
1424	-1	1424	5	
1425	-1	1425	5	
1426	-1	1426	5	
1427	-1	1427	5	
1428	-1	1428	5	
1429	-1	1429	6	
1430	0	1430	6	
1431	0	1431	6	
1432	0	1432	6	
1433	0	1433	6	
1434	0	1434	6	
1435	0	1435	7	
1436	1	1436	7	
1437	1	1437	7	
1438	1	1438	7	
1439	1	1439	7	
1440	1	1440	7	
1441	2	1441	7	
1442	2	1442	8	
1443	2	1443	8	
1444	2	1444	8	
1445	3	1445	8	
1446	3	1446	8	
1447	3	1447	8	
1448	3	1448	8	
1449	4	1449	8	
1450	4	1450	8	
1451	4	1451	8	
1452	5	1452	8	
1453	5	1453	8	
1454	5	1454	9	
1455	6	1455	9	
1456	6	1456	9	
1457	6	1457	9	
1458	7	1458	9	
1459	7	1459	9	
1460	7	1460	9	
1461	8	1461	10	
1462	8	1462	10	
1463	8	1463	10	
1464	8	1464	10	
1465	8	1465	10	
1466	8	1466	10	
1467	9	1467	11	
1468	9	1468	11	
1469	9	1469	11	
1470	9	1470	11	
1471	9	1471	11	
1472	9	1472	11	
1473	10	1473	11	
1474	10	1474	11	
1475	10	1475	11	
1476	10	1476	11	
1477	10	1477	11	
1478	11	1478	12	
1479	11	1479	12	
1480	11	1480	12	
1481	11	1481	12	
1482	12	1482	12	
1483	12	1483	12	
1484	12	1484	12	
1485	12	1485	12	
1486	13	1486	12	
1487	13	1487	12	
1488	13	1488	12	
1489	13	1489	12	
1490	14	1490	12	
1491	14	1491	13	
1492	14	1492	13	
1493	14	1493	13	
1494	15	1494	13	
1495	15	1495	13	
1496	15	1496	13	
1497	15	1497	13	
1498	16	1498	13	
1499	16	1499	13	
1500	16	1500	13	
1501	16	1501	13	
1502	16	1502	13	
1503	16	1503	13	
1504	17	1504	14	
1505	17	1505	14	
1506	17	1506	14	
1507	17	1507	14	
1508	17	1508	14	
1509	17	1509	14	
1510	17	1510	14	
1511	18	1511	15	
1512	18	1512	15	
1513	18	1513	15	
1514	18	1514	15	
1515	19	1515	15	
1516	19	1516	15	
1517	19	1517	16	
1518	19	1518	16	
1519	20	1519	16	
1520	20	1520	16	
1521	20	1521	16	
1522	20	1522	16	
1523	21	1523	17	
1524	21	1524	17	
1525	21	1525	17	
1526	21	1526	17	
1527	21	1527	17	
1528	21	1528	17	
1529	21	1529	18	
1530	21	1530	18	
1531	21	1531	18	
1532	21	1532	18	
1533	21	1533	18	
1534	21	1534	18	
1535	22	1535	18	
1536	22	1536	18	
1537	22	1537	18	
1538	22	1538	18	
1539	22	1539	18	
1540	22	1540	18	
1541	22	1541	19	
1542	23	1542	19	
1543	23	1543	19	
1544	23	1544	19	
1545	23	1545	19	
1546	23	1546	19	
1547	23	1547	19	
1548	24	1548	20	
1549	24	1549	20	
1550	24	1550	20	
1551	24	1551	20	
1552	24	1552	20	
1553	24	1553	20	
1554	24	1554	21	
1555	24	1555	21	
1556	24	1556	21	
1557	24	1557	21	
1558	24	1558	21	
1559	24	1559	21	
1560	25	1560	21	
1561	25	1561	21	
1562	25	1562	21	
1563	25	1563	21	
1564	25	1564	21	
1565	25	1565	21	
1566	25	1566	22	
1567	26	1567	22	
1568	26	1568	22	
1569	26	1569	22	
1570	26	1570	22	
1571	26	1571	22	
1572	26	1572	22	
1573	27	1573	22	
1574	27	1574	22	
1575	27	1575	22	
1576	27	1576	22	
1577	27	1577	22	
1578	27	1578	23	
1579	28	1579	23	
1580	28	1580	23	
1581	28	1581	23	
1582	28	1582	23	
1583	28	1583	23	
1584	28	1584	23	
1585	28	1585	23	
1586	29	1586	23	
1587	29	1587	23	
1588	29	1588	23	
1589	29	1589	23	
1590	29	1590	23	
1591	29	1591	23	
1592	29	1592	23	
1593	29	1593	23	
1594	29	1594	23	
1595	29	1595	23	
1596	30	1596	23	
1597	30	1597	23	
1598	30	1598	23	
1599	30	1599	23	
1600	30	1600	23	
1601	30	1601	23	
1602	30	1602	23	
1603	30	1603	24	
1604	30	1604	24	
1605	30	1605	24	
1606	30	1606	24	
1607	30	1607	24	
1608	30	1608	24	
1609	30	1609	24	
1610	30	1610	24	
1611	30	1611	24	
1612	30	1612	24	
1613	30	1613	24	
1614	30	1614	24	
1615	30	1615	24	
1616	29	1616	24	
1617	29	1617	24	
1618	29	1618	24	
1619	29	1619	24	
1620	30	1620	23	
1621	30	1621	23	
1622	30	1622	23	
1623	30	1623	23	
1624	30	1624	23	
1625	30	1625	23	
1626	30	1626	23	
1627	30	1627	23	
1628	30	1628	23	
1629	30	1629	23	
1630	31	1630	23	
1631	31	1631	22	
1632	31	1632	22	
1633	31	1633	22	
1634	31	1634	22	
1635	31	1635	22	
1636	32	1636	22	
1637	32	1637	22	
1638	32	1638	22	
1639	32	1639	22	
1640	32	1640	22	
1641	32	1641	22	
1642	32	1642	22	
1643	32	1643	22	
1644	32	1644	22	
1645	33	1645	22	
1646	33	1646	22	
1647	33	1647	22	
1648	33	1648	22	
1649	33	1649	22	
1650	33	1650	22	
1651	33	1651	22	
1652	32	1652	22	
1653	32	1653	23	
1654	32	1654	23	
1655	32	1655	23	
1656	32	1656	23	
1657	32	1657	22	
1658	32	1658	22	
1659	32	1659	22	
1660	32	1660	22	
1661	32	1661	22	
1662	32	1662	22	
1663	31	1663	22	
1664	31	1664	22	
1665	31	1665	22	
1666	31	1666	22	
1667	31	1667	22	
1668	31	1668	22	
1669	31	1669	22	
1670	31	1670	22	
1671	31	1671	22	
1672	31	1672	22	
1673	31	1673	22	
1674	31	1674	22	
1675	31	1675	22	
1676	31	1676	22	
1677	31	1677	22	
1678	31	1678	22	
1679	31	1679	22	
1680	31	1680	22	
1681	31	1681	22	
1682	31	1682	21	
1683	31	1683	21	
1684	32	1684	21	
1685	32	1685	21	
1686	32	1686	21	
1687	32	1687	21	
1688	32	1688	21	
1689	31	1689	21	
1690	31	1690	21	
1691	31	1691	21	
1692	31	1692	21	
1693	31	1693	21	
1694	31	1694	20	
1695	31	1695	20	
1696	31	1696	20	
1697	31	1697	20	
1698	31	1698	20	
1699	31	1699	20	
1700	31	1700	20	
1701	31	1701	20	
1702	31	1702	20	
1703	31	1703	20	
1704	31	1704	20	
1705	31	1705	20	
1706	31	1706	20	
1707	31	1707	19	
1708	31	1708	19	
1709	31	1709	19	
1710	31	1710	19	
1711	31	1711	19	
1712	31	1712	19	
1713	30	1713	19	
1714	30	1714	19	
1715	30	1715	19	
1716	30	1716	19	
1717	30	1717	19	
1718	30	1718	19	
1719	29	1719	18	
1720	29	1720	18	
1721	29	1721	18	
1722	29	1722	18	
1723	29	1723	18	
1724	29	1724	18	
1725	28	1725	18	
1726	28	1726	18	
1727	28	1727	18	
1728	28	1728	18	
1729	28	1729	18	
1730	28	1730	18	
1731	28	1731	17	
1732	28	1732	17	
1733	28	1733	17	
1734	28	1734	17	
1735	28	1735	17	
1736	28	1736	17	
1737	28	1737	16	
1738	28	1738	16	
1739	27	1739	16	
1740	27	1740	16	
1741	27	1741	16	
1742	27	1742	16	
1743	27	1743	16	
1744	27	1744	15	
1745	27	1745	15	
1746	27	1746	15	
1747	27	1747	15	
1748	27	1748	15	
1749	27	1749	15	
1750	26	1750	15	
1751	26	1751	15	
1752	26	1752	15	
1753	26	1753	15	
1754	25	1754	15	
1755	25	1755	15	
1756	25	1756	15	
1757	25	1757	15	
1758	24	1758	15	
1759	24	1759	15	
1760	24	1760	15	
1761	24	1761	15	
1762	23	1762	15	
1763	23	1763	15	
1764	23	1764	15	
1765	23	1765	15	
1766	23	1766	15	
1767	23	1767	15	
1768	22	1768	15	
1769	22	1769	15	
1770	22	1770	14	
1771	22	1771	14	
1772	22	1772	14	
1773	22	1773	14	
1774	22	1774	14	
1775	21	1775	14	
1776	21	1776	14	
1777	21	1777	14	
1778	21	1778	14	
1779	21	1779	14	
1780	21	1780	14	
1781	20	1781	13	
1782	20	1782	13	
1783	20	1783	13	
1784	20	1784	13	
1785	20	1785	13	
1786	20	1786	13	
1787	19	1787	13	
1788	19	1788	12	
1789	19	1789	12	
1790	19	1790	12	
1791	19	1791	12	
1792	19	1792	12	
1793	19	1793	11	
1794	18	1794	11	
1795	18	1795	11	
1796	18	1796	11	
1797	18	1797	10	
1798	18	1798	10	
1799	18	1799	10	
1800	17	1800	10	
1801	17	1801	9	
1802	17	1802	9	
1803	17	1803	9	
1804	17	1804	9	
1805	17	1805	9	
1806	17	1806	8	
1807	16	1807	8	
1808	16	1808	8	
1809	16	1809	8	
1810	16	1810	8	
1811	16	1811	7	
1812	15	1812	7	
1813	15	1813	7	
1814	15	1814	7	
1815	15	1815	7	
1816	14	1816	7	
1817	14	1817	7	
1818	14	1818	7	
1819	14	1819	6	
1820	14	1820	6	
1821	13	1821	6	
1822	13	1822	6	
1823	13	1823	6	
1824	13	1824	6	
1825	12	1825	6	
1826	12	1826	6	
1827	12	1827	6	
1828	12	1828	6	
1829	11	1829	6	
1830	11	1830	6	
1831	11	1831	5	
1832	11	1832	5	
1833	10	1833	5	
1834	10	1834	5	
1835	10	1835	4	
1836	10	1836	4	
1837	9	1837	4	
1838	9	1838	4	
1839	9	1839	3	
1840	9	1840	3	
1841	8	1841	3	
1842	8	1842	3	
1843	8	1843	2	
1844	8	1844	2	
1845	7	1845	2	
1846	7	1846	2	
1847	7	1847	2	
1848	7	1848	2	
1849	7	1849	1	
1850	6	1850	1	
1851	6	1851	1	
1852	6	1852	1	
1853	6	1853	1	
1854	6	1854	1	
1855	6	1855	1	
1856	5	1856	0	
1857	5	1857	0	
1858	5	1858	0	
1859	5	1859	0	
1860	5	1860	0	
1861	5	1861	0	
1862	4	1862	0	
1863	4	1863	0	
1864	4	1864	0	
1865	4	1865	0	
1866	4	1866	0	
1867	4	1867	0	
1868	4	1868	-1	
1869	3	1869	-1	
1870	3	1870	-1	
1871	3	1871	-1	
1872	3	1872	-1	
1873	3	1873	-1	
1874	2	1874	-2	
1875	2	1875	-2	
1876	2	1876	-2	
1877	2	1877	-2	
1878	1	1878	-2	
1879	1	1879	-2	
1880	1	1880	-2	
1881	0	1881	-3	
1882	0	1882	-3	
1883	0	1883	-3	
1884	-1	1884	-3	
1885	-1	1885	-3	
1886	-1	1886	-3	
1887	-2	1887	-3	
1888	-2	1888	-3	
1889	-2	1889	-3	
1890	-2	1890	-3	
1891	-2	1891	-3	
1892	-2	1892	-3	
1893	-2	1893	-3	
1894	-3	1894	-3	
1895	-3	1895	-4	
1896	-3	1896	-4	
1897	-3	1897	-4	
1898	-3	1898	-4	
1899	-4	1899	-4	
1900	-4	1900	-4	
1901	-4	1901	-4	
1902	-4	1902	-4	
1903	-5	1903	-4	
1904	-5	1904	-4	
1905	-5	1905	-4	
1906	-6	1906	-5	
1907	-6	1907	-5	
1908	-6	1908	-5	
1909	-7	1909	-5	
1910	-7	1910	-6	
1911	-7	1911	-6	
1912	-8	1912	-6	
1913	-8	1913	-6	
1914	-8	1914	-7	
1915	-8	1915	-7	
1916	-8	1916	-7	
1917	-8	1917	-7	
1918	-9	1918	-8	
1919	-9	1919	-8	
1920	-9	1920	-8	
1921	-9	1921	-8	
1922	-9	1922	-8	
1923	-9	1923	-8	
1924	-9	1924	-9	
1925	-10	1925	-9	
1926	-10	1926	-9	
1927	-10	1927	-9	
1928	-10	1928	-9	
1929	-11	1929	-9	
1930	-11	1930	-9	
1931	-11	1931	-10	
1932	-11	1932	-10	
1933	-12	1933	-10	
1934	-12	1934	-10	
1935	-12	1935	-10	
1936	-12	1936	-10	
1937	-13	1937	-10	
1938	-13	1938	-10	
1939	-13	1939	-10	
1940	-13	1940	-10	
1941	-13	1941	-10	
1942	-13	1942	-10	
1943	-13	1943	-11	
1944	-14	1944	-11	
1945	-14	1945	-11	
1946	-14	1946	-11	
1947	-14	1947	-11	
1948	-14	1948	-11	
1949	-14	1949	-12	
1950	-15	1950	-12	
1951	-15	1951	-12	
1952	-15	1952	-12	
1953	-15	1953	-12	
1954	-16	1954	-12	
1955	-16	1955	-12	
1956	-16	1956	-13	
1957	-16	1957	-13	
1958	-17	1958	-13	
1959	-17	1959	-13	
1960	-17	1960	-13	
1961	-17	1961	-13	
1962	-18	1962	-13	
1963	-18	1963	-13	
1964	-18	1964	-13	
1965	-18	1965	-13	
1966	-18	1966	-13	
1967	-18	1967	-13	
1968	-19	1968	-13	
1969	-19	1969	-14	
1970	-19	1970	-14	
1971	-19	1971	-14	
1972	-19	1972	-14	
1973	-19	1973	-14	
1974	-19	1974	-14	
1975	-20	1975	-14	
1976	-20	1976	-14	
1977	-20	1977	-14	
1978	-20	1978	-14	
1979	-20	1979	-14	
1980	-20	1980	-14	
1981	-21	1981	-15	
1982	-21	1982	-15	
1983	-21	1983	-15	
1984	-21	1984	-15	
1985	-21	1985	-15	
1986	-21	1986	-15	
1987	-22	1987	-16	
1988	-22	1988	-16	
1989	-22	1989	-16	
1990	-22	1990	-16	
1991	-22	1991	-16	
1992	-22	1992	-16	
1993	-23	1993	-16	
1994	-23	1994	-17	
1995	-23	1995	-17	
1996	-23	1996	-17	
1997	-23	1997	-17	
1998	-23	1998	-17	
1999	-23	1999	-17	
2000	-24	2000	-17	
2001	-24	2001	-17	
2002	-24	2002	-17	
2003	-24	2003	-17	
2004	-24	2004	-17	
2005	-24	2005	-17	
2006	-24	2006	-17	
2007	-24	2007	-17	
2008	-24	2008	-17	
2009	-24	2009	-17	
2010	-24	2010	-17	
2011	-24	2011	-17	
2012	-25	2012	-17	
2013	-25	2013	-17	
2014	-25	2014	-17	
2015	-25	2015	-17	
2016	-25	2016	-17	
2017	-25	2017	-17	
2018	-26	2018	-17	
2019	-26	2019	-18	
2020	-26	2020	-18	
2021	-26	2021	-18	
2022	-26	2022	-18	
2023	-26	2023	-18	
2024	-26	2024	-18	
2025	-27	2025	-18	
2026	-27	2026	-18	
2027	-27	2027	-18	
2028	-27	2028	-18	
2029	-27	2029	-18	
2030	-27	2030	-18	
2031	-27	2031	-18	
2032	-27	2032	-18	
2033	-27	2033	-18	
2034	-27	2034	-18	
2035	-27	2035	-18	
2036	-27	2036	-18	
2037	-28	2037	-18	
2038	-28	2038	-18	
2039	-28	2039	-18	
2040	-28	2040	-18	
2041	-28	2041	-18	
2042	-28	2042	-18	
2043	-28	2043	-18	
2044	-29	2044	-18	
2045	-29	2045	-19	
2046	-29	2046	-19	
2047	-29	2047	-19	
2048	-29	2048	-19	
2049	-29	2049	-19	
2050	-30	2050	-19	
2051	-30	2051	-19	
2052	-30	2052	-19	
2053	-30	2053	-19	
2054	-30	2054	-19	
2055	-30	2055	-19	
2056	-31	2056	-20	
2057	-31	2057	-20	
2058	-31	2058	-20	
2059	-31	2059	-20	
2060	-31	2060	-20	
2061	-31	2061	-20	
2062	-31	2062	-20	
2063	-32	2063	-20	
2064	-32	2064	-20	
2065	-32	2065	-20	
2066	-32	2066	-20	
2067	-32	2067	-20	
2068	-32	2068	-20	
2069	-32	2069	-20	
2070	-32	2070	-20	
2071	-32	2071	-20	
2072	-32	2072	-20	
2073	-32	2073	-20	
2074	-32	2074	-20	
2075	-32	2075	-20	
2076	-32	2076	-20	
2077	-32	2077	-20	
2078	-32	2078	-19	
2079	-32	2079	-19	
2080	-32	2080	-19	
2081	-32	2081	-19	
2082	-32	2082	-20	
2083	-32	2083	-20	
2084	-32	2084	-20	
2085	-32	2085	-20	
2086	-32	2086	-20	
2087	-32	2087	-20	
2088	-33	2088	-20	
2089	-33	2089	-20	
2090	-33	2090	-20	
2091	-33	2091	-20	
2092	-33	2092	-20	
2093	-33	2093	-20	
2094	-33	2094	-20	
2095	-33	2095	-20	
2096	-33	2096	-20	
2097	-33	2097	-20	
2098	-33	2098	-20	
2099	-33	2099	-20	
2100	-33	2100	-20	
2101	-33	2101	-20	
2102	-33	2102	-20	
2103	-33	2103	-20	
2104	-33	2104	-19	
2105	-33	2105	-19	
2106	-33	2106	-19	
2107	-33	2107	-19	
2108	-33	2108	-19	
2109	-33	2109	-19	
2110	-32	2110	-19	
2111	-32	2111	-19	
2112	-32	2112	-19	
2113	-32	2113	-19	
2114	-32	2114	-18	
2115	-32	2115	-18	
2116	-32	2116	-18	
2117	-32	2117	-18	
2118	-32	2118	-18	
2119	-32	2119	-18	
2120	-32	2120	-19	
2121	-31	2121	-19	
2122	-31	2122	-19	
2123	-31	2123	-19	
2124	-31	2124	-19	
2125	-31	2125	-19	
2126	-32	2126	-19	
2127	-32	2127	-19	
2128	-32	2128	-19	
2129	-32	2129	-19	
2130	-32	2130	-19	
2131	-32	2131	-19	
2132	-32	2132	-20	
2133	-32	2133	-20	
2134	-32	2134	-20	
2135	-32	2135	-20	
2136	-32	2136	-20	
2137	-32	2137	-20	
2138	-32	2138	-20	
2139	-32	2139	-20	
2140	-32	2140	-19	
2141	-32	2141	-19	
2142	-32	2142	-19	
2143	-32	2143	-19	
2144	-32	2144	-19	
2145	-32	2145	-19	
2146	-32	2146	-19	
2147	-31	2147	-19	
2148	-31	2148	-18	
2149	-31	2149	-18	
2150	-31	2150	-18	
2151	-31	2151	-18	
2152	-31	2152	-18	
2153	-31	2153	-18	
2154	-31	2154	-17	
2155	-31	2155	-17	
2156	-31	2156	-17	
2157	-31	2157	-17	
2158	-31	2158	-17	
2159	-31	2159	-17	
2160	-31	2160	-17	
2161	-31	2161	-17	
2162	-31	2162	-17	
2163	-31	2163	-17	
2164	-31	2164	-17	
2165	-31	2165	-17	
2166	-31	2166	-17	
2167	-31	2167	-17	
2168	-31	2168	-17	
2169	-31	2169	-17	
2170	-31	2170	-17	
2171	-31	2171	-17	
2172	-31	2172	-17	
2173	-30	2173	-17	
2174	-30	2174	-17	
2175	-30	2175	-17	
2176	-30	2176	-17	
2177	-30	2177	-17	
2178	-30	2178	-16	
2179	-30	2179	-16	
2180	-30	2180	-16	
2181	-30	2181	-16	
2182	-30	2182	-16	
2183	-30	2183	-16	
2184	-30	2184	-16	
2185	-29	2185	-16	
2186	-29	2186	-16	
2187	-29	2187	-16	
2188	-29	2188	-16	
2189	-29	2189	-16	
2190	-29	2190	-16	
2191	-29	2191	-16	
2192	-29	2192	-16	
2193	-29	2193	-16	
2194	-29	2194	-16	
2195	-29	2195	-16	
2196	-29	2196	-16	
2197	-29	2197	-16	
2198	-28	2198	-16	
2199	-28	2199	-16	
2200	-28	2200	-16	
2201	-28	2201	-16	
2202	-28	2202	-16	
2203	-28	2203	-16	
2204	-28	2204	-15	
2205	-27	2205	-15	
2206	-27	2206	-15	
2207	-27	2207	-15	
2208	-27	2208	-15	
2209	-27	2209	-14	
2210	-27	2210	-14	
2211	-26	2211	-14	
2212	-26	2212	-13	
2213	-26	2213	-13	
2214	-26	2214	-13	
2215	-25	2215	-13	
2216	-25	2216	-13	
2217	-25	2217	-12	
2218	-25	2218	-12	
2219	-24	2219	-12	
2220	-24	2220	-12	
2221	-24	2221	-12	
2222	-24	2222	-12	
2223	-23	2223	-12	
2224	-23	2224	-12	
2225	-23	2225	-12	
2226	-23	2226	-12	
2227	-23	2227	-12	
2228	-23	2228	-12	
2229	-23	2229	-12	
2230	-23	2230	-12	
2231	-23	2231	-12	
2232	-23	2232	-12	
2233	-23	2233	-12	
2234	-23	2234	-12	
2235	-23	2235	-12	
2236	-23	2236	-11	
2237	-23	2237	-11	
2238	-23	2238	-11	
2239	-23	2239	-11	
2240	-23	2240	-11	
2241	-23	2241	-11	
2242	-23	2242	-10	
2243	-22	2243	-10	
2244	-22	2244	-10	
2245	-22	2245	-10	
2246	-22	2246	-10	
2247	-22	2247	-10	
2248	-21	2248	-10	
2249	-21	2249	-10	
2250	-21	2250	-10	
2251	-21	2251	-10	
2252	-21	2252	-10	
2253	-20	2253	-10	
2254	-20	2254	-9	
2255	-20	2255	-9	
2256	-20	2256	-9	
2257	-19	2257	-9	
2258	-19	2258	-9	
2259	-19	2259	-9	
2260	-19	2260	-9	
2261	-18	2261	-8	
2262	-18	2262	-8	
2263	-18	2263	-8	
2264	-18	2264	-8	
2265	-17	2265	-8	
2266	-17	2266	-8	
2267	-17	2267	-7	
2268	-17	2268	-7	
2269	-16	2269	-7	
2270	-16	2270	-7	
2271	-16	2271	-7	
2272	-16	2272	-7	
2273	-15	2273	-6	
2274	-15	2274	-6	
2275	-15	2275	-6	
2276	-15	2276	-6	
2277	-15	2277	-6	
2278	-14	2278	-6	
2279	-14	2279	-5	
2280	-14	2280	-5	
2281	-14	2281	-5	
2282	-13	2282	-5	
2283	-13	2283	-5	
2284	-13	2284	-5	
2285	-13	2285	-5	
2286	-12	2286	-4	
2287	-12	2287	-4	
2288	-12	2288	-4	
2289	-12	2289	-4	
2290	-11	2290	-4	
2291	-11	2291	-4	
2292	-11	2292	-3	
2293	-11	2293	-3	
2294	-10	2294	-3	
2295	-10	2295	-3	
2296	-10	2296	-2	
2297	-10	2297	-2	
2298	-9	2298	-2	
2299	-9	2299	-2	
2300	-9	2300	-1	
2301	-9	2301	-1	
2302	-8	2302	-1	
2303	-8	2303	-1	
2304	-8	2304	0	
2305	-8	2305	0	
2306	-8	2306	0	
2307	-7	2307	0	
2308	-7	2308	0	
2309	-7	2309	0	
2310	-7	2310	1	
2311	-6	2311	1	
2312	-6	2312	1	
2313	-6	2313	1	
2314	-6	2314	1	
2315	-6	2315	1	
2316	-6	2316	1	
2317	-5	2317	2	
2318	-5	2318	2	
2319	-5	2319	2	
2320	-5	2320	2	
2321	-5	2321	2	
2322	-5	2322	2	
2323	-4	2323	3	
2324	-4	2324	3	
2325	-4	2325	3	
2326	-4	2326	3	
2327	-4	2327	3	
2328	-4	2328	3	
2329	-4	2329	4	
2330	-3	2330	4	
2331	-3	2331	4	
2332	-3	2332	4	
2333	-3	2333	4	
2334	-3	2334	4	
2335	-3	2335	4	
2336	-2	2336	4	
2337	-2	2337	4	
2338	-2	2338	4	
2339	-2	2339	4	
2340	-1	2340	4	
2341	-1	2341	5	
2342	-1	2342	5	
2343	-1	2343	5	
2344	-1	2344	5	
2345	0	2345	5	
2346	0	2346	5	
2347	0	2347	5	
2348	1	2348	6	
2349	1	2349	6	
2350	1	2350	6	
2351	1	2351	6	
2352	2	2352	6	
2353	2	2353	6	
2354	2	2354	7	
2355	2	2355	7	
2356	2	2356	7	
2357	3	2357	7	
2358	3	2358	7	
2359	3	2359	7	
2360	3	2360	8	
2361	4	2361	8	
2362	4	2362	8	
2363	4	2363	8	
2364	4	2364	8	
2365	4	2365	8	
2366	4	2366	8	
2367	5	2367	9	
2368	5	2368	9	
2369	5	2369	9	
2370	5	2370	9	
2371	5	2371	9	
2372	5	2372	9	
2373	6	2373	10	
2374	6	2374	10	
2375	6	2375	10	
2376	6	2376	10	
2377	6	2377	10	
2378	7	2378	10	
2379	7	2379	11	
2380	7	2380	11	
2381	7	2381	11	
2382	8	2382	11	
2383	8	2383	11	
2384	8	2384	11	
2385	8	2385	11	
2386	9	2386	11	
2387	9	2387	11	
2388	9	2388	11	
2389	9	2389	11	
2390	10	2390	12	
2391	10	2391	12	
2392	10	2392	12	
2393	10	2393	12	
2394	11	2394	12	
2395	11	2395	12	
2396	11	2396	12	
2397	11	2397	11	
2398	12	2398	11	
2399	12	2399	11	
2400	12	2400	11	
2401	12	2401	12	
2402	12	2402	12	
2403	12	2403	12	
2404	13	2404	12	
2405	13	2405	12	
2406	13	2406	12	
2407	13	2407	12	
2408	13	2408	12	
2409	13	2409	13	
2410	13	2410	13	
2411	14	2411	13	
2412	14	2412	13	
2413	14	2413	14	
2414	14	2414	14	
2415	14	2415	14	
2416	14	2416	14	
2417	15	2417	15	
2418	15	2418	15	
2419	15	2419	15	
2420	15	2420	15	
2421	15	2421	15	
2422	15	2422	16	
2423	16	2423	16	
2424	16	2424	16	
2425	16	2425	16	
2426	16	2426	16	
2427	16	2427	16	
2428	16	2428	16	
2429	16	2429	17	
2430	17	2430	17	
2431	17	2431	17	
2432	17	2432	17	
2433	17	2433	17	
2434	17	2434	17	
2435	17	2435	17	
2436	18	2436	17	
2437	18	2437	17	
2438	18	2438	17	
2439	19	2439	17	
2440	19	2440	17	
2441	19	2441	18	
2442	20	2442	18	
2443	20	2443	18	
2444	20	2444	18	
2445	21	2445	18	
2446	21	2446	18	
2447	21	2447	18	
2448	21	2448	18	
2449	22	2449	18	
2450	22	2450	18	
2451	22	2451	18	
2452	22	2452	18	
2453	22	2453	19	
2454	23	2454	19	
2455	23	2455	19	
2456	23	2456	19	
2457	23	2457	19	
2458	23	2458	19	
2459	23	2459	19	
2460	23	2460	19	
2461	24	2461	19	
2462	24	2462	19	
2463	24	2463	19	
2464	24	2464	19	
2465	24	2465	19	
2466	25	2466	19	
2467	25	2467	19	
2468	25	2468	19	
2469	25	2469	19	
2470	25	2470	19	
2471	25	2471	19	
2472	25	2472	19	
