Time - RF	Amplitude - RF	Time - CRF	Amplitude - CRF	
1312	-23	1312	4	
1313	-23	1313	4	
1314	-22	1314	4	
1315	-22	1315	4	
1316	-22	1316	3	
1317	-22	1317	3	
1318	-21	1318	3	
1319	-21	1319	3	
1320	-21	1320	3	
1321	-21	1321	3	
1322	-21	1322	3	
1323	-21	1323	3	
1324	-21	1324	3	
1325	-21	1325	3	
1326	-21	1326	3	
1327	-21	1327	2	
1328	-21	1328	2	
1329	-20	1329	2	
1330	-20	1330	2	
1331	-20	1331	2	
1332	-20	1332	2	
1333	-20	1333	2	
1334	-20	1334	2	
1335	-20	1335	3	
1336	-20	1336	3	
1337	-19	1337	3	
1338	-19	1338	3	
1339	-19	1339	3	
1340	-19	1340	3	
1341	-19	1341	3	
1342	-19	1342	3	
1343	-18	1343	4	
1344	-18	1344	4	
1345	-18	1345	4	
1346	-18	1346	4	
1347	-17	1347	4	
1348	-17	1348	4	
1349	-17	1349	5	
1350	-17	1350	5	
1351	-16	1351	5	
1352	-16	1352	5	
1353	-16	1353	5	
1354	-16	1354	5	
1355	-15	1355	5	
1356	-15	1356	5	
1357	-15	1357	5	
1358	-15	1358	5	
1359	-15	1359	5	
1360	-15	1360	5	
1361	-14	1361	5	
1362	-14	1362	5	
1363	-14	1363	5	
1364	-14	1364	5	
1365	-14	1365	5	
1366	-14	1366	5	
1367	-14	1367	5	
1368	-13	1368	5	
1369	-13	1369	5	
1370	-13	1370	5	
1371	-13	1371	5	
1372	-13	1372	5	
1373	-12	1373	6	
1374	-12	1374	6	
1375	-12	1375	6	
1376	-12	1376	6	
1377	-11	1377	5	
1378	-11	1378	5	
1379	-11	1379	5	
1380	-11	1380	5	
1381	-10	1381	5	
1382	-10	1382	5	
1383	-10	1383	5	
1384	-9	1384	5	
1385	-9	1385	5	
1386	-8	1386	5	
1387	-8	1387	5	
1388	-8	1388	5	
1389	-8	1389	5	
1390	-7	1390	4	
1391	-7	1391	4	
1392	-7	1392	4	
1393	-6	1393	4	
1394	-6	1394	4	
1395	-6	1395	4	
1396	-6	1396	4	
1397	-6	1397	4	
1398	-6	1398	5	
1399	-6	1399	5	
1400	-6	1400	5	
1401	-6	1401	5	
1402	-6	1402	5	
1403	-6	1403	5	
1404	-5	1404	5	
1405	-5	1405	6	
1406	-5	1406	6	
1407	-5	1407	6	
1408	-5	1408	6	
1409	-5	1409	6	
1410	-5	1410	6	
1411	-5	1411	7	
1412	-5	1412	7	
1413	-4	1413	7	
1414	-4	1414	7	
1415	-4	1415	7	
1416	-4	1416	7	
1417	-4	1417	6	
1418	-3	1418	6	
1419	-3	1419	6	
1420	-3	1420	6	
1421	-3	1421	6	
1422	-2	1422	6	
1423	-2	1423	6	
1424	-2	1424	6	
1425	-1	1425	6	
1426	-1	1426	5	
1427	-1	1427	5	
1428	0	1428	5	
1429	0	1429	5	
1430	0	1430	5	
1431	1	1431	5	
1432	1	1432	5	
1433	2	1433	5	
1434	2	1434	5	
1435	2	1435	5	
1436	3	1436	5	
1437	3	1437	5	
1438	3	1438	5	
1439	3	1439	5	
1440	4	1440	5	
1441	4	1441	5	
1442	4	1442	5	
1443	5	1443	6	
1444	5	1444	6	
1445	5	1445	6	
1446	5	1446	6	
1447	5	1447	6	
1448	5	1448	6	
1449	6	1449	7	
1450	6	1450	7	
1451	6	1451	7	
1452	6	1452	7	
1453	6	1453	6	
1454	6	1454	6	
1455	7	1455	6	
1456	7	1456	6	
1457	7	1457	6	
1458	7	1458	6	
1459	7	1459	6	
1460	8	1460	6	
1461	8	1461	6	
1462	8	1462	6	
1463	8	1463	6	
1464	9	1464	6	
1465	9	1465	6	
1466	9	1466	6	
1467	9	1467	5	
1468	10	1468	5	
1469	10	1469	5	
1470	10	1470	5	
1471	10	1471	6	
1472	11	1472	6	
1473	11	1473	6	
1474	11	1474	6	
1475	11	1475	6	
1476	12	1476	6	
1477	12	1477	6	
1478	12	1478	6	
1479	12	1479	6	
1480	13	1480	6	
1481	13	1481	6	
1482	13	1482	6	
1483	13	1483	6	
1484	14	1484	6	
1485	14	1485	6	
1486	14	1486	7	
1487	14	1487	7	
1488	14	1488	7	
1489	15	1489	7	
1490	15	1490	7	
1491	15	1491	7	
1492	15	1492	7	
1493	16	1493	7	
1494	16	1494	7	
1495	16	1495	7	
1496	16	1496	7	
1497	16	1497	7	
1498	17	1498	7	
1499	17	1499	7	
1500	17	1500	7	
1501	17	1501	7	
1502	17	1502	6	
1503	17	1503	6	
1504	17	1504	6	
1505	18	1505	6	
1506	18	1506	6	
1507	18	1507	6	
1508	18	1508	6	
1509	18	1509	6	
1510	18	1510	6	
1511	18	1511	6	
1512	18	1512	6	
1513	18	1513	6	
1514	18	1514	6	
1515	18	1515	6	
1516	18	1516	6	
1517	19	1517	6	
1518	19	1518	6	
1519	19	1519	6	
1520	19	1520	6	
1521	19	1521	6	
1522	19	1522	6	
1523	19	1523	7	
1524	20	1524	7	
1525	20	1525	7	
1526	20	1526	7	
1527	20	1527	6	
1528	20	1528	6	
1529	20	1529	6	
1530	21	1530	6	
1531	21	1531	6	
1532	21	1532	6	
1533	21	1533	6	
1534	21	1534	6	
1535	21	1535	6	
1536	22	1536	6	
1537	22	1537	6	
1538	22	1538	6	
1539	22	1539	6	
1540	22	1540	6	
1541	22	1541	6	
1542	22	1542	5	
1543	23	1543	5	
1544	23	1544	5	
1545	23	1545	5	
1546	23	1546	6	
1547	23	1547	6	
1548	23	1548	6	
1549	24	1549	6	
1550	24	1550	6	
1551	24	1551	6	
1552	24	1552	6	
1553	24	1553	6	
1554	24	1554	6	
1555	25	1555	6	
1556	25	1556	6	
1557	25	1557	6	
1558	25	1558	6	
1559	25	1559	6	
1560	25	1560	7	
1561	25	1561	7	
1562	25	1562	7	
1563	25	1563	7	
1564	25	1564	7	
1565	25	1565	6	
1566	25	1566	6	
1567	26	1567	6	
1568	26	1568	6	
1569	26	1569	6	
1570	26	1570	6	
1571	26	1571	6	
1572	26	1572	6	
1573	26	1573	6	
1574	27	1574	6	
1575	27	1575	6	
1576	27	1576	6	
1577	27	1577	6	
1578	27	1578	6	
1579	27	1579	6	
1580	28	1580	6	
1581	28	1581	6	
1582	28	1582	6	
1583	28	1583	6	
1584	28	1584	6	
1585	28	1585	6	
1586	28	1586	6	
1587	28	1587	6	
1588	28	1588	6	
1589	28	1589	5	
1590	28	1590	5	
1591	28	1591	5	
1592	28	1592	5	
1593	28	1593	5	
1594	28	1594	5	
1595	28	1595	5	
1596	28	1596	5	
1597	28	1597	5	
1598	28	1598	5	
1599	28	1599	5	
1600	28	1600	5	
1601	28	1601	5	
1602	28	1602	5	
1603	28	1603	5	
1604	28	1604	4	
1605	29	1605	4	
1606	29	1606	4	
1607	29	1607	4	
1608	29	1608	5	
1609	29	1609	5	
1610	29	1610	5	
1611	29	1611	5	
1612	30	1612	5	
1613	30	1613	5	
1614	30	1614	5	
1615	30	1615	5	
1616	30	1616	5	
1617	30	1617	5	
1618	31	1618	5	
1619	31	1619	5	
1620	31	1620	5	
1621	31	1621	5	
1622	31	1622	5	
1623	31	1623	6	
1624	31	1624	6	
1625	31	1625	6	
1626	31	1626	6	
1627	31	1627	6	
1628	32	1628	6	
1629	32	1629	6	
1630	32	1630	6	
1631	32	1631	6	
1632	32	1632	6	
1633	32	1633	6	
1634	32	1634	6	
1635	32	1635	6	
1636	32	1636	6	
1637	32	1637	6	
1638	32	1638	6	
1639	32	1639	6	
1640	32	1640	5	
1641	32	1641	5	
1642	32	1642	5	
1643	32	1643	5	
1644	32	1644	5	
1645	32	1645	5	
1646	32	1646	5	
1647	32	1647	5	
1648	32	1648	5	
1649	32	1649	5	
1650	32	1650	5	
1651	32	1651	4	
1652	32	1652	4	
1653	32	1653	4	
1654	32	1654	4	
1655	32	1655	4	
1656	32	1656	4	
1657	32	1657	4	
1658	32	1658	4	
1659	32	1659	4	
1660	32	1660	4	
1661	32	1661	4	
1662	32	1662	4	
1663	32	1663	4	
1664	32	1664	4	
1665	32	1665	4	
1666	32	1666	4	
1667	32	1667	4	
1668	32	1668	4	
1669	32	1669	4	
1670	31	1670	4	
1671	31	1671	4	
1672	31	1672	4	
1673	31	1673	4	
1674	31	1674	4	
1675	31	1675	4	
1676	31	1676	3	
1677	31	1677	3	
1678	31	1678	3	
1679	31	1679	3	
1680	31	1680	3	
1681	31	1681	3	
1682	31	1682	2	
1683	31	1683	2	
1684	31	1684	2	
1685	31	1685	2	
1686	31	1686	2	
1687	31	1687	2	
1688	31	1688	2	
1689	31	1689	2	
1690	31	1690	1	
1691	31	1691	1	
1692	31	1692	1	
1693	31	1693	1	
1694	31	1694	2	
1695	31	1695	2	
1696	30	1696	2	
1697	30	1697	2	
1698	30	1698	2	
1699	30	1699	2	
1700	30	1700	2	
1701	30	1701	2	
1702	30	1702	2	
1703	30	1703	2	
1704	30	1704	2	
1705	30	1705	2	
1706	30	1706	2	
1707	29	1707	2	
1708	29	1708	2	
1709	29	1709	2	
1710	29	1710	2	
1711	29	1711	2	
1712	29	1712	2	
1713	28	1713	2	
1714	28	1714	2	
1715	28	1715	2	
1716	28	1716	2	
1717	28	1717	2	
1718	28	1718	2	
1719	28	1719	2	
1720	28	1720	2	
1721	28	1721	2	
1722	28	1722	2	
1723	28	1723	2	
1724	28	1724	2	
1725	28	1725	2	
1726	28	1726	2	
1727	28	1727	1	
1728	28	1728	1	
1729	28	1729	1	
1730	28	1730	1	
1731	28	1731	1	
1732	28	1732	1	
1733	28	1733	1	
1734	27	1734	1	
1735	27	1735	1	
1736	27	1736	1	
1737	27	1737	1	
1738	27	1738	1	
1739	27	1739	0	
1740	27	1740	0	
1741	27	1741	0	
1742	27	1742	0	
1743	27	1743	0	
1744	26	1744	0	
1745	26	1745	0	
1746	26	1746	0	
1747	26	1747	0	
1748	26	1748	0	
1749	26	1749	0	
1750	26	1750	0	
1751	25	1751	0	
1752	25	1752	0	
1753	25	1753	0	
1754	25	1754	0	
1755	25	1755	0	
1756	25	1756	0	
1757	24	1757	0	
1758	24	1758	0	
1759	24	1759	0	
1760	24	1760	0	
1761	24	1761	0	
1762	24	1762	0	
1763	24	1763	0	
1764	23	1764	0	
1765	23	1765	0	
1766	23	1766	0	
1767	23	1767	0	
1768	23	1768	0	
1769	22	1769	0	
1770	22	1770	0	
1771	22	1771	0	
1772	22	1772	0	
1773	21	1773	0	
1774	21	1774	0	
1775	21	1775	0	
1776	21	1776	0	
1777	20	1777	-1	
1778	20	1778	-1	
1779	20	1779	-1	
1780	20	1780	-1	
1781	20	1781	-1	
1782	19	1782	-1	
1783	19	1783	-1	
1784	19	1784	-1	
1785	19	1785	-1	
1786	19	1786	-1	
1787	19	1787	-1	
1788	18	1788	-1	
1789	18	1789	-1	
1790	18	1790	-1	
1791	18	1791	-1	
1792	18	1792	-1	
1793	18	1793	-1	
1794	17	1794	-1	
1795	17	1795	-1	
1796	17	1796	-1	
1797	17	1797	-1	
1798	17	1798	-1	
1799	17	1799	-1	
1800	17	1800	-1	
1801	16	1801	-1	
1802	16	1802	-2	
1803	16	1803	-2	
1804	16	1804	-2	
1805	16	1805	-2	
1806	16	1806	-2	
1807	15	1807	-2	
1808	15	1808	-2	
1809	15	1809	-2	
1810	15	1810	-2	
1811	15	1811	-2	
1812	15	1812	-2	
1813	14	1813	-2	
1814	14	1814	-3	
1815	14	1815	-3	
1816	14	1816	-3	
1817	14	1817	-3	
1818	14	1818	-3	
1819	13	1819	-3	
1820	13	1820	-3	
1821	13	1821	-3	
1822	13	1822	-3	
1823	13	1823	-3	
1824	13	1824	-3	
1825	13	1825	-3	
1826	12	1826	-3	
1827	12	1827	-3	
1828	12	1828	-3	
1829	12	1829	-3	
1830	12	1830	-3	
1831	12	1831	-3	
1832	11	1832	-3	
1833	11	1833	-3	
1834	11	1834	-3	
1835	11	1835	-3	
1836	11	1836	-2	
1837	11	1837	-2	
1838	11	1838	-2	
1839	10	1839	-2	
1840	10	1840	-2	
1841	10	1841	-2	
1842	10	1842	-2	
1843	10	1843	-2	
1844	9	1844	-2	
1845	9	1845	-2	
1846	9	1846	-2	
1847	9	1847	-1	
1848	9	1848	-1	
1849	8	1849	-1	
1850	8	1850	-1	
1851	8	1851	-1	
1852	8	1852	-2	
1853	7	1853	-2	
1854	7	1854	-2	
1855	7	1855	-2	
1856	6	1856	-2	
1857	6	1857	-2	
1858	6	1858	-2	
1859	5	1859	-2	
1860	5	1860	-2	
1861	5	1861	-2	
1862	4	1862	-2	
1863	4	1863	-2	
1864	4	1864	-2	
1865	3	1865	-2	
1866	3	1866	-2	
1867	3	1867	-2	
1868	3	1868	-2	
1869	2	1869	-2	
1870	2	1870	-2	
1871	2	1871	-2	
1872	2	1872	-2	
1873	2	1873	-2	
1874	2	1874	-2	
1875	2	1875	-2	
1876	1	1876	-2	
1877	1	1877	-3	
1878	1	1878	-3	
1879	1	1879	-3	
1880	1	1880	-3	
1881	0	1881	-3	
1882	0	1882	-3	
1883	0	1883	-3	
1884	0	1884	-3	
1885	-1	1885	-3	
1886	-1	1886	-3	
1887	-1	1887	-3	
1888	-2	1888	-3	
1889	-2	1889	-3	
1890	-2	1890	-3	
1891	-3	1891	-3	
1892	-3	1892	-3	
1893	-3	1893	-3	
1894	-4	1894	-3	
1895	-4	1895	-3	
1896	-4	1896	-3	
1897	-4	1897	-3	
1898	-4	1898	-3	
1899	-5	1899	-3	
1900	-5	1900	-3	
1901	-5	1901	-3	
1902	-5	1902	-4	
1903	-5	1903	-4	
1904	-5	1904	-4	
1905	-5	1905	-4	
1906	-5	1906	-4	
1907	-5	1907	-4	
1908	-6	1908	-4	
1909	-6	1909	-4	
1910	-6	1910	-4	
1911	-6	1911	-4	
1912	-6	1912	-4	
1913	-6	1913	-4	
1914	-6	1914	-4	
1915	-6	1915	-4	
1916	-6	1916	-4	
1917	-6	1917	-4	
1918	-6	1918	-4	
1919	-7	1919	-4	
1920	-7	1920	-4	
1921	-7	1921	-4	
1922	-7	1922	-4	
1923	-8	1923	-4	
1924	-8	1924	-4	
1925	-8	1925	-4	
1926	-9	1926	-4	
1927	-9	1927	-4	
1928	-10	1928	-4	
1929	-10	1929	-4	
1930	-10	1930	-4	
1931	-11	1931	-4	
1932	-11	1932	-4	
1933	-11	1933	-4	
1934	-11	1934	-4	
1935	-12	1935	-4	
1936	-12	1936	-4	
1937	-12	1937	-4	
1938	-12	1938	-4	
1939	-12	1939	-4	
1940	-13	1940	-4	
1941	-13	1941	-4	
1942	-13	1942	-4	
1943	-13	1943	-4	
1944	-14	1944	-4	
1945	-14	1945	-4	
1946	-14	1946	-4	
1947	-14	1947	-4	
1948	-15	1948	-3	
1949	-15	1949	-3	
1950	-15	1950	-3	
1951	-15	1951	-3	
1952	-16	1952	-3	
1953	-16	1953	-3	
1954	-16	1954	-3	
1955	-16	1955	-3	
1956	-16	1956	-3	
1957	-17	1957	-3	
1958	-17	1958	-3	
1959	-17	1959	-3	
1960	-17	1960	-3	
1961	-17	1961	-3	
1962	-17	1962	-3	
1963	-18	1963	-3	
1964	-18	1964	-4	
1965	-18	1965	-4	
1966	-18	1966	-4	
1967	-18	1967	-4	
1968	-18	1968	-4	
1969	-19	1969	-4	
1970	-19	1970	-4	
1971	-19	1971	-4	
1972	-19	1972	-4	
1973	-19	1973	-4	
1974	-19	1974	-4	
1975	-19	1975	-4	
1976	-20	1976	-4	
1977	-20	1977	-4	
1978	-20	1978	-4	
1979	-20	1979	-5	
1980	-20	1980	-5	
1981	-20	1981	-5	
1982	-21	1982	-5	
1983	-21	1983	-4	
1984	-21	1984	-4	
1985	-21	1985	-4	
1986	-22	1986	-4	
1987	-22	1987	-4	
1988	-22	1988	-4	
1989	-22	1989	-4	
1990	-23	1990	-4	
1991	-23	1991	-4	
1992	-23	1992	-4	
1993	-23	1993	-4	
1994	-24	1994	-4	
1995	-24	1995	-4	
1996	-24	1996	-4	
1997	-24	1997	-4	
1998	-24	1998	-3	
1999	-24	1999	-3	
2000	-25	2000	-3	
2001	-25	2001	-3	
2002	-25	2002	-4	
2003	-25	2003	-4	
2004	-25	2004	-4	
2005	-25	2005	-4	
2006	-25	2006	-4	
2007	-26	2007	-4	
2008	-26	2008	-4	
2009	-26	2009	-4	
2010	-26	2010	-4	
2011	-26	2011	-4	
2012	-26	2012	-4	
2013	-26	2013	-4	
2014	-26	2014	-4	
2015	-26	2015	-4	
2016	-26	2016	-4	
2017	-26	2017	-4	
2018	-26	2018	-4	
2019	-27	2019	-4	
2020	-27	2020	-4	
2021	-27	2021	-4	
2022	-27	2022	-4	
2023	-27	2023	-3	
2024	-27	2024	-3	
2025	-28	2025	-3	
2026	-28	2026	-3	
2027	-28	2027	-4	
2028	-28	2028	-4	
2029	-28	2029	-4	
2030	-28	2030	-4	
2031	-28	2031	-4	
2032	-29	2032	-4	
2033	-29	2033	-4	
2034	-29	2034	-4	
2035	-29	2035	-4	
2036	-29	2036	-4	
2037	-29	2037	-4	
2038	-29	2038	-4	
2039	-29	2039	-4	
2040	-29	2040	-4	
2041	-29	2041	-4	
2042	-29	2042	-4	
2043	-29	2043	-4	
2044	-29	2044	-4	
2045	-30	2045	-4	
2046	-30	2046	-4	
2047	-30	2047	-4	
2048	-30	2048	-4	
2049	-30	2049	-3	
2050	-30	2050	-3	
2051	-30	2051	-3	
2052	-30	2052	-3	
2053	-30	2053	-3	
2054	-30	2054	-3	
2055	-30	2055	-2	
2056	-30	2056	-2	
2057	-30	2057	-2	
2058	-31	2058	-2	
2059	-31	2059	-2	
2060	-31	2060	-2	
2061	-31	2061	-1	
2062	-31	2062	-1	
2063	-31	2063	-1	
2064	-31	2064	-1	
2065	-31	2065	-1	
2066	-31	2066	-1	
2067	-31	2067	-1	
2068	-31	2068	-1	
2069	-31	2069	-1	
2070	-32	2070	-1	
2071	-32	2071	-1	
2072	-32	2072	-1	
2073	-32	2073	-1	
2074	-32	2074	-1	
2075	-32	2075	-1	
2076	-32	2076	-1	
2077	-32	2077	-1	
2078	-32	2078	-1	
2079	-32	2079	-1	
2080	-32	2080	-1	
2081	-32	2081	-1	
2082	-32	2082	-1	
2083	-32	2083	-1	
2084	-32	2084	-1	
2085	-32	2085	-1	
2086	-32	2086	-1	
2087	-32	2087	-1	
2088	-32	2088	-1	
2089	-32	2089	-1	
2090	-32	2090	-1	
2091	-32	2091	-1	
2092	-32	2092	-1	
2093	-32	2093	-1	
2094	-32	2094	-1	
2095	-33	2095	-1	
2096	-33	2096	-1	
2097	-33	2097	-1	
2098	-33	2098	0	
2099	-33	2099	0	
2100	-33	2100	0	
2101	-33	2101	0	
2102	-33	2102	-1	
2103	-33	2103	-1	
2104	-33	2104	-1	
2105	-33	2105	-1	
2106	-33	2106	-1	
2107	-33	2107	-1	
2108	-33	2108	-1	
2109	-33	2109	-1	
2110	-33	2110	-1	
2111	-33	2111	-1	
2112	-33	2112	-1	
2113	-33	2113	-1	
2114	-33	2114	-1	
2115	-33	2115	-1	
2116	-33	2116	-1	
2117	-32	2117	-1	
2118	-32	2118	-1	
2119	-32	2119	-1	
2120	-32	2120	-1	
2121	-32	2121	-1	
2122	-32	2122	-1	
2123	-32	2123	0	
2124	-32	2124	0	
2125	-32	2125	0	
2126	-32	2126	0	
2127	-32	2127	0	
2128	-32	2128	0	
2129	-32	2129	0	
2130	-32	2130	0	
2131	-32	2131	0	
2132	-32	2132	0	
2133	-32	2133	0	
2134	-32	2134	0	
2135	-32	2135	0	
2136	-32	2136	0	
2137	-32	2137	0	
2138	-32	2138	0	
2139	-32	2139	0	
2140	-32	2140	0	
2141	-32	2141	0	
2142	-32	2142	0	
2143	-32	2143	0	
2144	-32	2144	0	
2145	-32	2145	0	
2146	-32	2146	0	
2147	-32	2147	0	
2148	-32	2148	0	
2149	-32	2149	1	
2150	-32	2150	1	
2151	-32	2151	1	
2152	-32	2152	1	
2153	-32	2153	1	
2154	-32	2154	1	
2155	-31	2155	1	
2156	-31	2156	1	
2157	-31	2157	1	
2158	-31	2158	1	
2159	-31	2159	1	
2160	-31	2160	2	
2161	-31	2161	2	
2162	-31	2162	2	
2163	-31	2163	2	
2164	-31	2164	2	
2165	-31	2165	2	
2166	-31	2166	2	
2167	-30	2167	2	
2168	-30	2168	2	
2169	-30	2169	2	
2170	-30	2170	2	
2171	-30	2171	2	
2172	-30	2172	2	
2173	-30	2173	2	
2174	-30	2174	2	
2175	-30	2175	2	
2176	-30	2176	2	
2177	-30	2177	2	
2178	-30	2178	2	
2179	-29	2179	2	
2180	-29	2180	2	
2181	-29	2181	2	
2182	-29	2182	2	
2183	-29	2183	2	
2184	-29	2184	2	
2185	-29	2185	2	
2186	-29	2186	3	
2187	-30	2187	3	
2188	-30	2188	3	
2189	-30	2189	3	
2190	-30	2190	3	
2191	-29	2191	3	
2192	-29	2192	3	
2193	-29	2193	3	
2194	-29	2194	3	
2195	-29	2195	3	
2196	-29	2196	3	
2197	-29	2197	4	
2198	-28	2198	4	
2199	-28	2199	4	
2200	-28	2200	4	
2201	-28	2201	4	
2202	-27	2202	3	
2203	-27	2203	3	
2204	-27	2204	3	
2205	-27	2205	3	
2206	-26	2206	3	
2207	-26	2207	3	
2208	-26	2208	3	
2209	-26	2209	3	
2210	-26	2210	3	
2211	-25	2211	3	
2212	-25	2212	3	
2213	-25	2213	3	
2214	-25	2214	3	
2215	-25	2215	3	
2216	-25	2216	3	
2217	-25	2217	3	
2218	-24	2218	3	
2219	-24	2219	3	
2220	-24	2220	3	
2221	-24	2221	3	
2222	-24	2222	3	
2223	-24	2223	4	
2224	-23	2224	4	
2225	-23	2225	4	
2226	-23	2226	4	
2227	-23	2227	3	
2228	-23	2228	3	
2229	-23	2229	3	
2230	-22	2230	3	
2231	-22	2231	3	
2232	-22	2232	3	
2233	-22	2233	3	
2234	-22	2234	3	
2235	-22	2235	3	
2236	-22	2236	3	
2237	-22	2237	3	
2238	-22	2238	3	
2239	-22	2239	3	
2240	-22	2240	2	
2241	-22	2241	2	
2242	-21	2242	2	
2243	-21	2243	2	
2244	-21	2244	2	
2245	-21	2245	2	
2246	-21	2246	2	
2247	-21	2247	2	
2248	-21	2248	3	
2249	-20	2249	3	
2250	-20	2250	3	
2251	-20	2251	3	
2252	-20	2252	3	
2253	-20	2253	3	
2254	-20	2254	3	
2255	-19	2255	3	
2256	-19	2256	4	
2257	-19	2257	4	
2258	-19	2258	4	
2259	-19	2259	4	
2260	-19	2260	4	
2261	-19	2261	4	
2262	-18	2262	5	
2263	-18	2263	5	
2264	-18	2264	5	
2265	-18	2265	5	
2266	-18	2266	5	
2267	-18	2267	5	
2268	-17	2268	5	
2269	-17	2269	5	
2270	-17	2270	6	
2271	-17	2271	6	
2272	-16	2272	6	
2273	-16	2273	6	
2274	-16	2274	6	
2275	-16	2275	6	
2276	-16	2276	5	
2277	-15	2277	5	
2278	-15	2278	5	
2279	-15	2279	5	
2280	-14	2280	5	
2281	-14	2281	5	
2282	-14	2282	4	
2283	-14	2283	4	
2284	-14	2284	4	
2285	-13	2285	4	
2286	-13	2286	4	
2287	-13	2287	4	
2288	-13	2288	4	
2289	-12	2289	4	
2290	-12	2290	4	
2291	-12	2291	4	
2292	-12	2292	4	
2293	-11	2293	4	
2294	-11	2294	4	
2295	-11	2295	4	
2296	-11	2296	4	
2297	-10	2297	4	
2298	-10	2298	4	
2299	-10	2299	5	
2300	-10	2300	5	
2301	-9	2301	5	
2302	-9	2302	5	
2303	-9	2303	5	
2304	-9	2304	5	
2305	-8	2305	5	
2306	-8	2306	5	
2307	-8	2307	5	
2308	-8	2308	5	
2309	-8	2309	5	
2310	-8	2310	5	
2311	-7	2311	5	
2312	-7	2312	5	
2313	-7	2313	5	
2314	-7	2314	5	
2315	-7	2315	5	
2316	-7	2316	5	
2317	-7	2317	5	
2318	-6	2318	5	
2319	-6	2319	5	
2320	-6	2320	5	
2321	-6	2321	5	
2322	-6	2322	5	
2323	-6	2323	5	
2324	-5	2324	5	
2325	-5	2325	5	
2326	-5	2326	5	
2327	-5	2327	5	
2328	-5	2328	5	
2329	-5	2329	5	
2330	-4	2330	5	
2331	-4	2331	5	
2332	-4	2332	5	
2333	-4	2333	5	
2334	-4	2334	5	
2335	-3	2335	5	
2336	-3	2336	6	
2337	-3	2337	6	
2338	-3	2338	6	
2339	-2	2339	6	
2340	-2	2340	6	
2341	-2	2341	6	
2342	-2	2342	6	
2343	-1	2343	6	
2344	-1	2344	6	
2345	-1	2345	6	
2346	-1	2346	6	
2347	-1	2347	6	
2348	-1	2348	6	
2349	0	2349	6	
2350	0	2350	6	
2351	0	2351	5	
2352	0	2352	5	
2353	0	2353	5	
2354	0	2354	5	
2355	1	2355	5	
2356	1	2356	5	
2357	1	2357	5	
2358	1	2358	5	
2359	2	2359	5	
2360	2	2360	5	
2361	2	2361	5	
2362	3	2362	5	
2363	3	2363	5	
2364	3	2364	5	
2365	4	2365	5	
2366	4	2366	5	
2367	4	2367	5	
2368	5	2368	6	
2369	5	2369	6	
2370	5	2370	6	
2371	5	2371	6	
2372	6	2372	6	
2373	6	2373	6	
2374	6	2374	7	
2375	6	2375	7	
2376	7	2376	7	
2377	7	2377	7	
2378	7	2378	7	
2379	7	2379	7	
2380	8	2380	7	
2381	8	2381	7	
2382	8	2382	7	
2383	8	2383	7	
2384	9	2384	7	
2385	9	2385	7	
2386	9	2386	7	
2387	9	2387	7	
2388	9	2388	7	
2389	10	2389	7	
2390	10	2390	7	
2391	10	2391	7	
2392	10	2392	7	
2393	11	2393	7	
2394	11	2394	7	
2395	11	2395	7	
2396	11	2396	7	
2397	11	2397	7	
2398	11	2398	7	
2399	12	2399	7	
2400	12	2400	7	
2401	12	2401	7	
2402	12	2402	6	
2403	12	2403	6	
2404	12	2404	6	
2405	13	2405	6	
2406	13	2406	6	
2407	13	2407	6	
2408	13	2408	6	
2409	13	2409	6	
2410	13	2410	6	
2411	13	2411	6	
2412	14	2412	6	
2413	14	2413	6	
2414	14	2414	6	
2415	14	2415	6	
2416	14	2416	6	
2417	14	2417	5	
2418	15	2418	5	
2419	15	2419	5	
2420	15	2420	5	
2421	15	2421	6	
2422	16	2422	6	
2423	16	2423	6	
2424	16	2424	6	
2425	16	2425	6	
2426	17	2426	6	
2427	17	2427	6	
2428	17	2428	6	
2429	17	2429	6	
2430	18	2430	6	
2431	18	2431	6	
2432	18	2432	6	
2433	18	2433	6	
2434	18	2434	6	
2435	18	2435	7	
2436	19	2436	7	
2437	19	2437	7	
2438	19	2438	7	
2439	19	2439	7	
2440	19	2440	6	
2441	19	2441	6	
2442	20	2442	6	
2443	20	2443	6	
2444	20	2444	6	
2445	20	2445	6	
2446	20	2446	6	
2447	20	2447	6	
2448	20	2448	6	
2449	20	2449	6	
2450	20	2450	6	
2451	20	2451	6	
2452	20	2452	6	
2453	20	2453	6	
2454	20	2454	6	
2455	21	2455	6	
2456	21	2456	6	
2457	21	2457	6	
2458	21	2458	6	
2459	21	2459	6	
2460	21	2460	6	
2461	21	2461	7	
2462	22	2462	7	
2463	22	2463	7	
2464	22	2464	7	
2465	22	2465	7	
2466	22	2466	7	
2467	22	2467	7	
2468	23	2468	7	
2469	23	2469	7	
2470	23	2470	7	
2471	23	2471	7	
2472	24	2472	7	
2473	24	2473	7	
2474	24	2474	7	
2475	24	2475	7	
2476	25	2476	7	
2477	25	2477	6	
2478	25	2478	6	
2479	25	2479	6	
2480	26	2480	6	
2481	26	2481	6	
2482	26	2482	6	
2483	26	2483	6	
2484	26	2484	6	
2485	26	2485	6	
2486	26	2486	6	
2487	26	2487	6	
2488	26	2488	6	
2489	26	2489	5	
2490	26	2490	5	
2491	26	2491	5	
2492	27	2492	5	
2493	27	2493	5	
2494	27	2494	5	
2495	27	2495	5	
2496	27	2496	5	
